MRUN,n_oportunidades,n_supera,n_supera_con_empate,mejor_puntaje,mejor_margen,tiene_alternativa,estado3,n_preferencias,n_carreras_distintas,DEP_NOMBRE,CLEC_MAX,MATE1_MAX,ptje_obligatorias,decil,grupo_hipotesis
12708886,3,3,3,530.15,91.64999999999998,True,Con alternativa alcanzable,5,4,Part. Subvencionado,455,587,521.0,3,Otro
12708926,2,0,0,573.0,-43.450000000000045,False,"Con candidatos, sin alcanzar",2,2,SLEP,440,618,529.0,5,Publico
12709310,28,24,24,544.9,158.29999999999995,True,Con alternativa alcanzable,4,1,Part. Subvencionado,467,486,476.5,6,Otro
12709472,0,0,0,,,False,Sin candidatos evaluables,2,2,Part. Pagado,611,738,674.5,3,Part. Pagado
12710895,8,8,8,651.8,207.19999999999993,True,Con alternativa alcanzable,3,3,Corp. Municipal,511,526,518.5,1,Publico
12711308,0,0,0,,,False,Sin candidatos evaluables,2,2,Part. Subvencionado,710,861,785.5,99,Otro
12711601,19,17,17,616.0,174.70000000000005,True,Con alternativa alcanzable,11,11,Part. Subvencionado,555,672,613.5,1,Otro
12712169,0,0,0,,,False,Sin candidatos evaluables,2,2,Part. Subvencionado,567,690,628.5,99,Otro
12714887,3,1,1,435.1,2.4499999999999886,True,Con alternativa alcanzable,2,2,SLEP,440,446,443.0,1,Publico
12715333,31,31,31,748.4,368.29999999999995,True,Con alternativa alcanzable,10,8,Municipal,682,767,724.5,5,Publico
12715334,0,0,0,,,False,Sin candidatos evaluables,1,1,Corp. Municipal,697,738,717.5,99,Publico
12717034,0,0,0,,,False,Sin candidatos evaluables,2,2,Municipal,763,690,726.5,2,Publico
12717159,24,21,21,663.7,289.00000000000006,True,Con alternativa alcanzable,3,2,Part. Subvencionado,607,610,608.5,2,Otro
12718590,19,15,15,536.4,134.8,True,Con alternativa alcanzable,2,1,Part. Subvencionado,607,486,546.5,5,Otro
12721103,0,0,0,,,False,Sin candidatos evaluables,1,1,SLEP,567,672,619.5,9,Publico
12721482,122,115,115,743.9,360.40000000000003,True,Con alternativa alcanzable,20,18,SLEP,567,539,553.0,1,Publico
12722570,23,20,20,582.1,214.40000000000003,True,Con alternativa alcanzable,3,2,Part. Subvencionado,538,509,523.5,7,Otro
12723947,25,12,12,673.2,298.50000000000006,True,Con alternativa alcanzable,13,4,Part. Subvencionado,492,412,452.0,7,Otro
12724476,1,0,0,757.5,-153.79999999999995,False,"Con candidatos, sin alcanzar",10,3,Part. Subvencionado,725,780,752.5,99,Otro
12724634,84,50,50,523.2,160.30000000000007,True,Con alternativa alcanzable,14,9,Part. Subvencionado,511,508,509.5,1,Otro
12724786,1,0,0,702.3,-209.0,False,"Con candidatos, sin alcanzar",15,3,Municipal,725,631,678.0,1,Publico
12725838,48,35,35,580.85,162.99999999999994,True,Con alternativa alcanzable,8,6,Municipal,502,753,627.5,99,Publico
12727050,2,2,2,630.6,144.40000000000003,True,Con alternativa alcanzable,2,2,Part. Pagado,430,700,565.0,99,Part. Pagado
12728810,1,0,0,783.7,-127.59999999999991,False,"Con candidatos, sin alcanzar",12,2,Part. Subvencionado,725,793,759.0,99,Otro
12730727,11,10,10,685.2,330.6,True,Con alternativa alcanzable,5,1,Part. Subvencionado,555,460,507.5,4,Otro
12731131,9,7,7,565.6666666666667,169.46666666666675,True,Con alternativa alcanzable,4,3,Part. Pagado,634,508,571.0,10,Part. Pagado
12732676,6,6,6,673.4,228.79999999999995,True,Con alternativa alcanzable,3,2,Part. Subvencionado,486,596,541.0,99,Otro
12734211,21,0,0,368.2,-11.900000000000034,False,"Con candidatos, sin alcanzar",10,10,Part. Subvencionado,0,0,0.0,7,Otro
12734813,4,4,4,638.2,209.59999999999997,True,Con alternativa alcanzable,2,2,Part. Subvencionado,690,539,614.5,99,Otro
12735872,12,12,12,611.8,167.19999999999993,True,Con alternativa alcanzable,6,6,SLEP,567,516,541.5,7,Publico
12736404,1,1,1,580.0,150.60000000000002,True,Con alternativa alcanzable,2,2,Part. Subvencionado,567,631,599.0,6,Otro
12737153,11,10,10,735.0,380.4,True,Con alternativa alcanzable,7,1,Part. Subvencionado,440,474,457.0,1,Otro
12737565,23,3,3,425.7,44.10000000000002,True,Con alternativa alcanzable,5,3,Corp. Municipal,397,474,435.5,5,Publico
12742521,21,16,16,546.9,165.2,True,Con alternativa alcanzable,10,3,Part. Subvencionado,484,446,465.0,5,Otro
12743629,0,0,0,,,False,Sin candidatos evaluables,1,1,Municipal,492,502,497.0,3,Publico
12744513,29,28,28,773.6,398.90000000000003,True,Con alternativa alcanzable,8,5,Part. Subvencionado,607,553,580.0,2,Otro
12744954,4,3,3,716.2,280.40000000000003,True,Con alternativa alcanzable,3,3,Part. Subvencionado,619,539,579.0,1,Otro
12748117,0,0,0,,,False,Sin candidatos evaluables,3,3,Part. Subvencionado,590,601,595.5,99,Otro
12748321,25,24,24,787.7,413.00000000000006,True,Con alternativa alcanzable,5,3,Part. Subvencionado,663,793,728.0,99,Otro
12748477,3,0,0,343.4,-101.60000000000002,False,"Con candidatos, sin alcanzar",4,4,Corp. Municipal,0,0,0.0,7,Publico
12753714,1,0,0,721.0,-190.29999999999995,False,"Con candidatos, sin alcanzar",3,1,Part. Subvencionado,674,672,673.0,99,Otro
12755916,19,16,16,669.4,301.7,True,Con alternativa alcanzable,3,2,Corp. Municipal,492,432,462.0,99,Publico
12758976,1,0,0,750.0,-161.29999999999995,False,"Con candidatos, sin alcanzar",4,1,Municipal,794,780,787.0,2,Publico
12759197,62,57,57,550.35,181.8,True,Con alternativa alcanzable,11,7,Part. Subvencionado,590,412,501.0,8,Otro
12759430,52,24,25,484.0,116.30000000000001,True,Con alternativa alcanzable,20,4,Part. Subvencionado,455,380,417.5,7,Otro
12759431,1,0,0,693.5,-217.79999999999995,False,"Con candidatos, sin alcanzar",9,3,Part. Subvencionado,682,682,682.0,5,Otro
12759890,19,3,3,468.6,34.85000000000002,True,Con alternativa alcanzable,2,1,SLEP,528,476,502.0,99,Publico
12760297,12,0,0,437.45,-14.200000000000045,False,"Con candidatos, sin alcanzar",6,6,Municipal,440,553,496.5,7,Publico
12761978,132,84,84,576.3,213.39999999999998,True,Con alternativa alcanzable,14,13,Part. Subvencionado,376,412,394.0,99,Otro
12762510,2,2,2,591.1,122.30000000000001,True,Con alternativa alcanzable,1,1,Part. Pagado,492,508,500.0,99,Part. Pagado
12762675,24,2,2,455.45,32.5,True,Con alternativa alcanzable,4,3,Part. Subvencionado,514,447,480.5,99,Otro
12763035,1,1,1,542.6,68.5,True,Con alternativa alcanzable,2,2,Part. Subvencionado,410,502,456.0,1,Otro
12764387,11,10,10,558.7,180.79999999999995,True,Con alternativa alcanzable,5,1,Part. Subvencionado,619,553,586.0,3,Otro
12764588,84,65,65,660.5,292.8,True,Con alternativa alcanzable,5,5,Municipal,492,486,489.0,8,Publico
12766716,11,10,10,528.05,165.5,True,Con alternativa alcanzable,3,1,SLEP,583,516,549.5,5,Publico
12766835,0,0,0,,,False,Sin candidatos evaluables,2,1,Part. Subvencionado,569,690,629.5,1,Otro
12770238,8,6,6,652.0,289.1,True,Con alternativa alcanzable,3,1,Part. Subvencionado,682,618,650.0,2,Otro
12770738,7,7,7,625.3,202.0,True,Con alternativa alcanzable,8,8,Part. Subvencionado,597,682,639.5,8,Otro
12771962,19,17,17,784.6,421.70000000000005,True,Con alternativa alcanzable,4,3,Part. Subvencionado,597,618,607.5,99,Otro
12772669,57,40,40,616.2,241.50000000000006,True,Con alternativa alcanzable,8,3,Part. Subvencionado,467,460,463.5,9,Otro
12773373,20,13,13,502.3,111.09999999999997,True,Con alternativa alcanzable,6,5,Part. Subvencionado,494,526,510.0,1,Otro
12773707,0,0,0,,,False,Sin candidatos evaluables,3,3,Corp. Municipal,555,567,561.0,1,Publico
12774367,5,5,5,603.4,200.2,True,Con alternativa alcanzable,7,5,Part. Subvencionado,511,553,532.0,99,Otro
12779393,23,19,19,538.4,170.7,True,Con alternativa alcanzable,5,3,Part. Subvencionado,492,412,452.0,99,Otro
12779434,0,0,0,,,False,Sin candidatos evaluables,1,1,,596,581,588.5,99,Otro
12779746,1,0,0,828.1,-83.19999999999993,False,"Con candidatos, sin alcanzar",2,1,Part. Subvencionado,756,880,818.0,5,Otro
12780661,16,16,16,834.7,439.50000000000006,True,Con alternativa alcanzable,1,1,Part. Pagado,680,753,716.5,99,Part. Pagado
12780858,11,10,10,586.5,87.59999999999997,True,Con alternativa alcanzable,3,3,Municipal,467,553,510.0,6,Publico
12780905,0,0,0,,,False,Sin candidatos evaluables,1,1,SLEP,500,539,519.5,99,Publico
12784835,3,0,0,518.8,-0.7000000000000455,False,"Con candidatos, sin alcanzar",2,1,Corp. Adm. Delegada,500,432,466.0,2,Otro
12786198,29,17,17,501.7,120.0,True,Con alternativa alcanzable,3,3,SLEP,492,516,504.0,1,Publico
12786577,18,17,17,632.15,212.95,True,Con alternativa alcanzable,2,2,Part. Subvencionado,663,662,662.5,5,Otro
12786829,23,20,20,587.2,209.10000000000002,True,Con alternativa alcanzable,2,2,Part. Subvencionado,605,518,561.5,2,Otro
12786950,13,12,12,552.75,149.45000000000005,True,Con alternativa alcanzable,4,4,Part. Subvencionado,555,595,575.0,99,Otro
12787207,3,2,2,485.6,10.800000000000011,True,Con alternativa alcanzable,2,2,Part. Subvencionado,511,539,525.0,5,Otro
12788211,11,11,11,589.45,190.05000000000007,True,Con alternativa alcanzable,4,4,Part. Subvencionado,647,610,628.5,99,Otro
12788285,61,44,44,570.1,192.0,True,Con alternativa alcanzable,7,4,Part. Subvencionado,484,421,452.5,99,Otro
12788531,1,0,0,710.7,-200.5999999999999,False,"Con candidatos, sin alcanzar",20,3,Part. Subvencionado,634,690,662.0,1,Otro
12789776,23,5,5,436.5,61.80000000000001,True,Con alternativa alcanzable,3,2,Part. Subvencionado,410,422,416.0,7,Otro
12790020,1,0,0,773.2,-138.0999999999999,False,"Con candidatos, sin alcanzar",7,1,Part. Pagado,823,738,780.5,10,Part. Pagado
12790448,3,0,0,432.25,-93.19999999999999,False,"Con candidatos, sin alcanzar",2,1,Municipal,477,460,468.5,2,Publico
12790675,11,10,10,638.1,283.5,True,Con alternativa alcanzable,10,2,Part. Subvencionado,555,380,467.5,5,Otro
12794886,0,0,0,,,False,Sin candidatos evaluables,2,2,Corp. Municipal,841,880,860.5,1,Publico
12795311,28,25,25,504.95,107.89999999999998,True,Con alternativa alcanzable,3,1,Part. Subvencionado,555,380,467.5,99,Otro
12795480,22,10,10,613.5,238.8,True,Con alternativa alcanzable,2,2,Corp. Adm. Delegada,455,553,504.0,5,Otro
12801266,5,4,4,707.3,166.70000000000005,True,Con alternativa alcanzable,2,2,Part. Subvencionado,621,554,587.5,4,Otro
12802634,15,0,0,439.2,-16.19999999999999,False,"Con candidatos, sin alcanzar",2,2,Part. Subvencionado,484,486,485.0,3,Otro
12802681,28,28,28,700.1,313.5,True,Con alternativa alcanzable,1,1,Part. Subvencionado,650,508,579.0,4,Otro
12804186,1,0,0,779.7,-131.5999999999999,False,"Con candidatos, sin alcanzar",6,1,SLEP,690,900,795.0,5,Publico
12804969,1,0,0,864.9,-46.39999999999998,False,"Con candidatos, sin alcanzar",6,1,SLEP,823,923,873.0,2,Publico
12807002,39,33,33,634.9,253.2,True,Con alternativa alcanzable,7,5,Part. Subvencionado,477,421,449.0,1,Otro
12808307,18,18,18,671.9,217.2,True,Con alternativa alcanzable,18,10,Part. Subvencionado,567,609,588.0,2,Otro
12809086,2,2,2,558.8,24.299999999999955,True,Con alternativa alcanzable,1,1,Part. Subvencionado,525,432,478.5,99,Otro
12812353,80,44,44,536.7,173.80000000000007,True,Con alternativa alcanzable,13,7,Part. Subvencionado,424,502,463.0,10,Otro
12812588,19,9,9,474.7,91.80000000000001,True,Con alternativa alcanzable,2,1,Corp. Municipal,477,508,492.5,1,Publico
12813946,29,18,18,509.7,99.59999999999997,True,Con alternativa alcanzable,18,3,Part. Subvencionado,455,446,450.5,8,Otro
12814348,39,23,23,487.2,107.09999999999997,True,Con alternativa alcanzable,10,10,Municipal,410,474,442.0,7,Publico
12815929,6,4,4,718.2,160.75,True,Con alternativa alcanzable,5,3,Part. Subvencionado,540,587,563.5,99,Otro
12817128,1,0,0,789.1,-122.19999999999993,False,"Con candidatos, sin alcanzar",12,3,Corp. Municipal,710,807,758.5,5,Publico
12817258,8,6,6,559.2,50.099999999999966,True,Con alternativa alcanzable,8,6,Part. Subvencionado,440,446,443.0,7,Otro
12817898,36,0,0,424.75,-43.60000000000002,False,"Con candidatos, sin alcanzar",9,7,,477,486,481.5,4,Otro
12821636,1,0,0,671.4,-239.89999999999998,False,"Con candidatos, sin alcanzar",4,1,Part. Pagado,794,579,686.5,99,Part. Pagado
12822404,19,19,19,638.0,270.3,True,Con alternativa alcanzable,3,1,Part. Pagado,634,609,621.5,99,Part. Pagado
12822693,3,0,0,417.25,-80.85000000000002,False,"Con candidatos, sin alcanzar",4,3,,424,587,505.5,10,Otro
12822838,18,15,15,541.5,159.8,True,Con alternativa alcanzable,4,3,SLEP,430,589,509.5,99,Publico
12823645,5,0,0,513.9,-5.600000000000023,False,"Con candidatos, sin alcanzar",4,2,Municipal,455,502,478.5,1,Publico
12824837,10,8,8,711.9,264.29999999999995,True,Con alternativa alcanzable,3,3,Part. Subvencionado,569,691,630.0,99,Otro
12824875,21,19,19,611.7,230.00000000000006,True,Con alternativa alcanzable,3,2,Part. Subvencionado,607,587,597.0,99,Otro
12825134,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,543,581,562.0,1,Otro
12825221,4,4,4,539.2,101.40000000000003,True,Con alternativa alcanzable,1,1,Municipal,557,557,557.0,99,Publico
12825315,4,4,4,506.6,68.80000000000001,True,Con alternativa alcanzable,2,2,Part. Subvencionado,440,516,478.0,2,Otro
12826101,3,3,3,749.7,230.20000000000005,True,Con alternativa alcanzable,1,1,Part. Subvencionado,597,618,607.5,4,Otro
12827291,18,17,17,650.2,264.69999999999993,True,Con alternativa alcanzable,2,2,Part. Pagado,525,682,603.5,10,Part. Pagado
12827327,23,20,20,660.6,227.55,True,Con alternativa alcanzable,3,2,Part. Subvencionado,597,813,705.0,99,Otro
12827895,1,0,0,848.9,-62.39999999999998,False,"Con candidatos, sin alcanzar",1,1,Part. Pagado,860,861,860.5,9,Part. Pagado
12828183,16,14,14,612.8,215.39999999999998,True,Con alternativa alcanzable,4,4,Municipal,525,579,552.0,9,Publico
12829012,19,19,19,813.0,445.3,True,Con alternativa alcanzable,3,1,Part. Subvencionado,782,753,767.5,2,Otro
12830804,1,0,0,738.0,-173.29999999999995,False,"Con candidatos, sin alcanzar",3,1,Part. Subvencionado,663,710,686.5,1,Otro
12832951,21,20,20,659.4,277.7,True,Con alternativa alcanzable,2,2,Part. Pagado,650,553,601.5,9,Part. Pagado
12834694,18,15,15,554.9,144.79999999999995,True,Con alternativa alcanzable,1,1,Part. Subvencionado,387,495,441.0,99,Otro
12835139,32,30,30,611.5,148.14999999999998,True,Con alternativa alcanzable,5,5,Part. Subvencionado,617,674,645.5,99,Otro
12835940,1,1,1,451.4,2.599999999999966,True,Con alternativa alcanzable,4,4,Part. Subvencionado,376,502,439.0,5,Otro
12836719,2,0,0,477.1,-51.849999999999966,False,"Con candidatos, sin alcanzar",6,3,Part. Subvencionado,500,474,487.0,3,Otro
12836732,22,22,22,591.85,192.45000000000005,True,Con alternativa alcanzable,9,9,Part. Subvencionado,500,526,513.0,9,Otro
12837575,11,10,10,682.0,327.4,True,Con alternativa alcanzable,2,2,Part. Subvencionado,364,553,458.5,1,Otro
12838561,1,1,1,557.8,98.19999999999993,True,Con alternativa alcanzable,2,2,SLEP,467,502,484.5,2,Publico
12840024,19,18,18,668.7,301.00000000000006,True,Con alternativa alcanzable,1,1,Municipal,597,553,575.0,1,Publico
12841842,0,0,0,,,False,Sin candidatos evaluables,2,2,Part. Subvencionado,500,567,533.5,1,Otro
12842510,1,0,0,875.4,-35.89999999999998,False,"Con candidatos, sin alcanzar",20,1,Part. Subvencionado,874,923,898.5,1,Otro
12842755,8,8,8,800.9,438.0,True,Con alternativa alcanzable,1,1,Part. Subvencionado,782,712,747.0,1,Otro
12843051,5,4,4,681.5,145.39999999999998,True,Con alternativa alcanzable,7,2,Part. Subvencionado,607,539,573.0,99,Otro
12843305,17,14,14,638.7,170.49999999999994,True,Con alternativa alcanzable,4,4,Part. Subvencionado,492,460,476.0,2,Otro
12843551,0,0,0,,,False,Sin candidatos evaluables,3,2,Part. Subvencionado,410,631,520.5,99,Otro
12844286,23,8,8,449.0,60.69999999999999,True,Con alternativa alcanzable,5,3,Part. Subvencionado,525,486,505.5,2,Otro
12845110,4,4,4,544.6,106.80000000000001,True,Con alternativa alcanzable,1,1,SLEP,511,508,509.5,99,Publico
12846044,1,1,1,546.9,94.39999999999998,True,Con alternativa alcanzable,2,2,Part. Subvencionado,500,403,451.5,5,Otro
12848246,28,28,28,721.4,334.79999999999995,True,Con alternativa alcanzable,1,1,Corp. Municipal,500,587,543.5,2,Publico
12848902,0,0,0,,,False,Sin candidatos evaluables,2,2,Part. Pagado,511,780,645.5,9,Part. Pagado
12849307,18,18,18,737.9,338.50000000000006,True,Con alternativa alcanzable,8,5,Part. Pagado,710,793,751.5,10,Part. Pagado
12849482,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,808,699,753.5,5,Otro
12850108,74,58,58,592.9,218.2,True,Con alternativa alcanzable,11,9,SLEP,511,508,509.5,99,Publico
12852132,15,10,10,521.8,167.19999999999993,True,Con alternativa alcanzable,6,5,Part. Subvencionado,424,595,509.5,2,Otro
12854146,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,569,529,549.0,99,Otro
12854569,14,14,14,721.8,367.19999999999993,True,Con alternativa alcanzable,5,2,Part. Subvencionado,607,567,587.0,2,Otro
12856103,52,45,45,642.1,279.20000000000005,True,Con alternativa alcanzable,4,4,Corp. Municipal,540,516,528.0,5,Publico
12856145,3,2,2,617.2,97.70000000000005,True,Con alternativa alcanzable,1,1,Part. Subvencionado,525,553,539.0,2,Otro
12859447,1,0,0,865.7,-45.59999999999991,False,"Con candidatos, sin alcanzar",12,2,Part. Pagado,808,880,844.0,7,Part. Pagado
12860258,19,16,16,563.4,195.7,True,Con alternativa alcanzable,1,1,Part. Subvencionado,597,460,528.5,99,Otro
12861044,2,2,2,556.2,109.75000000000006,True,Con alternativa alcanzable,2,2,Part. Subvencionado,619,579,599.0,99,Otro
12862320,2,2,2,607.1,203.90000000000003,True,Con alternativa alcanzable,2,2,Part. Subvencionado,500,508,504.0,7,Otro
12862640,0,0,0,,,False,Sin candidatos evaluables,1,1,Municipal,410,432,421.0,4,Publico
12862989,11,7,7,454.15,76.59999999999997,True,Con alternativa alcanzable,6,1,Part. Subvencionado,440,553,496.5,4,Otro
12866239,1,1,1,737.45,230.40000000000003,True,Con alternativa alcanzable,2,2,Part. Subvencionado,634,793,713.5,4,Otro
12867958,54,50,50,577.0,209.3,True,Con alternativa alcanzable,11,5,Part. Subvencionado,525,526,525.5,6,Otro
12868476,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,607,516,561.5,99,Otro
12873348,71,53,53,629.4,254.7,True,Con alternativa alcanzable,17,16,Part. Subvencionado,376,516,446.0,5,Otro
12874388,24,17,17,527.2,123.75000000000006,True,Con alternativa alcanzable,11,5,Part. Subvencionado,540,645,592.5,7,Otro
12874479,5,1,1,509.8,22.350000000000023,True,Con alternativa alcanzable,4,2,Corp. Adm. Delegada,410,553,481.5,99,Otro
12876211,27,11,11,548.1,173.40000000000003,True,Con alternativa alcanzable,6,4,Part. Subvencionado,467,539,503.0,1,Otro
12877609,18,18,18,819.15,434.3,True,Con alternativa alcanzable,1,1,Part. Subvencionado,770,861,815.5,7,Otro
12879119,24,15,15,675.2,300.50000000000006,True,Con alternativa alcanzable,4,2,SLEP,619,412,515.5,1,Publico
12881069,5,3,3,627.1,156.60000000000002,True,Con alternativa alcanzable,3,3,SLEP,455,495,475.0,1,Publico
12881070,1,0,0,629.4,-281.9,False,"Con candidatos, sin alcanzar",4,1,Part. Subvencionado,597,690,643.5,6,Otro
12881149,58,46,46,545.4,190.79999999999995,True,Con alternativa alcanzable,16,5,Part. Subvencionado,397,508,452.5,3,Otro
12881440,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,699,699,699.0,99,Otro
12883952,8,7,7,617.5,229.71666666666675,True,Con alternativa alcanzable,3,1,Part. Subvencionado,634,609,621.5,6,Otro
12885107,35,27,27,577.8,161.0,True,Con alternativa alcanzable,6,5,SLEP,716,516,616.0,8,Publico
12886867,6,6,6,675.3,220.59999999999997,True,Con alternativa alcanzable,4,2,SLEP,455,495,475.0,3,Publico
12887221,0,0,0,,,False,Sin candidatos evaluables,3,3,Part. Pagado,860,767,813.5,10,Part. Pagado
12889906,0,0,0,,,False,Sin candidatos evaluables,3,3,Part. Pagado,782,861,821.5,99,Part. Pagado
12890267,19,19,19,848.6,480.90000000000003,True,Con alternativa alcanzable,1,1,Part. Subvencionado,650,710,680.0,2,Otro
12890723,18,18,18,756.4,373.6,True,Con alternativa alcanzable,3,1,Part. Pagado,674,780,727.0,99,Part. Pagado
12891208,6,5,5,556.9,90.30000000000001,True,Con alternativa alcanzable,3,3,Corp. Municipal,500,502,501.0,8,Publico
12892227,49,39,39,518.55,102.55000000000001,True,Con alternativa alcanzable,10,3,Corp. Adm. Delegada,500,595,547.5,1,Otro
12893161,70,47,47,517.05,119.19999999999999,True,Con alternativa alcanzable,11,6,Part. Subvencionado,583,460,521.5,2,Otro
12894981,1,1,1,602.4,72.19999999999993,True,Con alternativa alcanzable,1,1,Part. Subvencionado,576,508,542.0,5,Otro
12896425,23,20,20,647.0,279.3,True,Con alternativa alcanzable,3,2,Municipal,500,412,456.0,8,Publico
12896775,1,0,0,754.0,-157.29999999999995,False,"Con candidatos, sin alcanzar",6,1,SLEP,590,861,725.5,9,Publico
12897080,1,0,0,738.1,-173.19999999999993,False,"Con candidatos, sin alcanzar",13,1,Municipal,631,767,699.0,99,Publico
12897604,23,22,22,681.7,301.6,True,Con alternativa alcanzable,4,4,Part. Subvencionado,555,595,575.0,5,Otro
12897646,77,52,52,647.9,273.2,True,Con alternativa alcanzable,17,15,Corp. Municipal,397,393,395.0,1,Publico
12899597,3,3,3,746.45,300.00000000000006,True,Con alternativa alcanzable,5,5,Municipal,687,838,762.5,99,Publico
12900522,14,14,14,625.5,199.85000000000002,True,Con alternativa alcanzable,3,3,Part. Subvencionado,467,502,484.5,8,Otro
12900541,1,0,0,799.9,-111.39999999999998,False,"Con candidatos, sin alcanzar",11,2,Part. Pagado,794,880,837.0,10,Part. Pagado
12901255,29,12,12,493.7,121.10000000000008,True,Con alternativa alcanzable,3,2,,455,526,490.5,1,Otro
12901588,19,5,5,449.0,81.30000000000001,True,Con alternativa alcanzable,3,2,Part. Subvencionado,424,421,422.5,8,Otro
12902460,5,3,3,633.1,102.0,True,Con alternativa alcanzable,6,2,Part. Subvencionado,540,526,533.0,10,Otro
12902812,1,0,0,891.3,-20.0,False,"Con candidatos, sin alcanzar",20,2,Part. Subvencionado,860,965,912.5,2,Otro
